timeold	time	operator	flow (L/s) 	raw (NTU)	sed (NTU)	filter1 (NTU)	filter2 (NTU)	filter (NTU)	Cuagulante	coag (mg/L)	Cloro	Cl (mg/L)	backwash1	backwash2	Observaciones	
1/31/2019 12:00	43496.50	Leonel Herrera	2.8	2.77	0.38	0.06	0.08	0.07	111.11	7.27	5.67	0.81				
1/31/2019 13:00	43496.54	Leonel Herrera	2.8	2.67	0.36	0.08	0.11	0.095	111.11	7.27	5.67	0.67				
1/31/2019 14:00	43496.58	Leonel Herrera	2.8	2.21	0.5	0.08	0.08	0.08	111.11	7.27	5.67	0.81				
1/31/2019 15:00	43496.63	Leonel Herrera	2.8	2.33	0.54	0.09	0.24	0.165	111.11	7.27	5.67	0.81				
1/31/2019 16:00	43496.67	Leonel Herrera	2.8	2.49	0.51	0.09	0.09	0.09	111.11	7.27	5.67	0.81				
1/31/2019 17:00	43496.71	Leonel Herrera	2.8	3.04	0.53	0.05	0.07	0.06	111.11	7.27	5.67	0.81				
1/31/2019 18:00	43496.75	Leonel Herrera	2.8	2.65	0.4	0.05	0.16	0.105	111.11	7.27	5.67	0.67				
1/31/2019 19:00	43496.79	Leonel Herrera	2.8	2.52	0.44	0.06	0.07	0.065	111.11	7.27	5.67	0.67				
1/31/2019 20:00	43496.83	Leonel Herrera	2.8	2.55	0.43	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
1/31/2019 21:00	43496.88	Leonel Herrera	2.8	2.93	0.34	0.06	0.17	0.115	111.11	7.27	5.67	0.67				
1/31/2019 22:00	43496.92	Leonel Herrera	2.8	2.05	0.41	0.06	0.09	0.075	111.11	7.27	5.67	0.67				
1/31/2019 23:00	43496.96	Leonel Herrera	2.8	2.36	0.41	0.08	0.08	0.08	111.11	7.27	5.67	0.67				
2/1/2019 1:00	43497.04	Leonel Herrera	2.8	2.5	0.3	0.08	0.05	0.065	111.11	7.27	5.67	0.67				
2/1/2019 2:00	43497.08	Leonel Herrera	2.8	2.34	0.33	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/1/2019 3:00	43497.13	Leonel Herrera	2.8	1.98	0.36	0.08	0.1	0.09	111.11	7.27	5.67	0.67				
2/1/2019 4:00	43497.17	Leonel Herrera	2.8	2.04	0.34	0.1	0.1	0.1	111.11	7.27	5.67	0.67				
2/1/2019 5:00	43497.21	Leonel Herrera	2.8	2.27	0.36	0.06	0.07	0.065	111.11	7.27	5.67	0.67	RL			
2/1/2019 6:00	43497.25	Leonel Herrera	2.8	1.85	0.37	0.13	0.09	0.11	111.11	7.27	5.67	0.67				
2/1/2019 7:00	43497.29	Giobani Perez	2.8	2.06	0.44	0.08	0.08	0.08	111.11	7.27	5.67	0.81				
2/1/2019 8:00	43497.33	Giobani Perez	2.8	3.05	0.3	0.09	0.1	0.095	111.11	7.27	5.67	0.81				
2/1/2019 9:00	43497.38	Giobani Perez	2.8	2.83	0.34	0.06	0.07	0.065	111.11	7.27	5.67	0.7				
2/1/2019 10:00	43497.42	Giobani Perez	2.8	3.45	0.3	0.08	0.08	0.08	111.11	7.27	5.67	0.7		RL		
2/1/2019 11:00	43497.46	Giobani Perez	2.8	7.48	2.47	0.25	0.1	0.175	111.11	7.27	5.67	0.7				
2/1/2019 12:00	43497.50	Giobani Perez	2.8	8.02	2.3	0.1	0.1	0.1	111.11	7.93	5.67	0.7				
2/1/2019 13:00	43497.54	Giobani Perez	2.8	7.74	1.69	0.16	0.16	0.16	111.11	7.93	5.67	0.81				
2/1/2019 14:00	43497.58	Giobani Perez	2.8	8.59	1.47	0.08	0.11	0.095	111.11	7.93	5.67	0.81				
2/1/2019 15:00	43497.63	Giobani Perez	2.8	7.52	1.25	0.08	0.09	0.085	111.11	7.93	5.67	0.81				
2/1/2019 16:00	43497.67	Giobani Perez	2.8	7.77	0.87	0.1	0.1	0.1	111.11	7.93	5.67	0.81				
2/1/2019 17:00	43497.71	Giobani Perez	2.8	7.15	0.83	0.06	0.1	0.08	111.11	7.93	5.67	0.81				
2/1/2019 18:00	43497.75	Giobani Perez	2.8	7.38	0.6	0.06	0.07	0.065	111.11	7.93	5.67	0.67				
2/1/2019 19:00	43497.79	Giobani Perez	2.8	6.72	0.6	0.07	0.06	0.065	111.11	7.93	5.67	0.67				
2/1/2019 20:00	43497.83	Giobani Perez	2.8	4.7	0.54	0.06	0.06	0.06	111.11	7.93	5.67	0.67				
2/1/2019 21:00	43497.88	Giobani Perez	2.8	4.72	0.54	0.06	0.06	0.06	111.11	7.93	5.67	0.67				
2/1/2019 22:00	43497.92	Giobani Perez	2.8	5.85	0.58	0.12	0.06	0.09	111.11	7.93	5.67	0.67				
2/1/2019 23:00	43497.96	Giobani Perez	2.8	7.31	0.61	0.06	0.05	0.055	111.11	7.93	5.67	0.67				
2/3/2019 0:00	43499.00	Giobani Perez	2.8	5.25	0.5	0.07	0.07	0.07	111.11	7.93	5.67	0.67				
2/3/2019 1:00	43499.04	Giobani Perez	2.8	3.54	0.39	0.08	0.06	0.07	111.11	7.93	5.67	0.67				
2/3/2019 2:00	43499.08	Giobani Perez	2.8	4.42	0.46	0.07	0.06	0.065	111.11	7.93	5.67	0.67				
2/3/2019 3:00	43499.13	Giobani Perez	2.8	3.37	0.44	0.08	0.05	0.065	111.11	7.93	5.67	0.67				
2/3/2019 4:00	43499.17	Giobani Perez	2.8	3.39	0.67	0.07	0.06	0.065	111.11	7.93	5.67	0.67				
2/3/2019 5:00	43499.21	Giobani Perez	2.8	6.21	1.12	0.06	0.06	0.06	111.11	7.93	5.67	0.67				
2/3/2019 6:00	43499.25	Giobani Perez	2.8	3.03	1.56	0.09	0.08	0.085	111.11	7.93	5.67	0.77				
2/3/2019 7:00	43499.29	Sergio Torrez	2.8	2.59	0.67	0.08	0.08	0.08	111.11	7.93	5.67	0.77				
2/3/2019 8:00	43499.33	Sergio Torrez	2.8	2.75	0.56	0.07	0.08	0.075	111.11	7.93	5.67	0.77				
2/3/2019 9:00	43499.38	Sergio Torrez	2.8	3.14	0.74	0.08	0.07	0.075	111.11	7.27	5.67	0.77				
2/3/2019 10:00	43499.42	Sergio Torrez	2.8	2.76	0.75	0.08	0.07	0.075	111.11	7.27	5.67	0.77	RL			
2/3/2019 11:00	43499.46	Sergio Torrez	2.8	2.73	0.56	0.09	0.09	0.09	111.11	7.27	5.67	0.77				
2/3/2019 12:00	43499.50	Sergio Torrez	2.8	2.52	0.53	0.08	0.07	0.075	111.11	7.27	5.67	0.77				
2/3/2019 13:00	43499.54	Sergio Torrez	2.8	2.52	0.63	0.08	0.07	0.075	111.11	7.27	5.67	0.77				
2/3/2019 14:00	43499.58	Sergio Torrez	2.8	2.85	0.76	0.09	0.09	0.09	111.11	7.27	5.67	0.77				
2/3/2019 15:00	43499.63	Sergio Torrez	2.8	2.71	0.65	0.09	0.08	0.085	111.11	7.27	5.67	0.77				
2/3/2019 16:00	43499.67	Sergio Torrez	2.8	2.65	0.68	0.1	0.1	0.1	111.11	7.27	5.67	0.77				
2/3/2019 17:00	43499.71	Sergio Torrez	2.8	2.02	0.59	0.09	0.1	0.095	111.11	7.27	5.67	0.77				
2/3/2019 18:00	43499.75	Sergio Torrez	2.8	2.57	0.57	0.1	0.08	0.09	111.11	7.27	5.67	0.77				
2/3/2019 19:00	43499.79	Sergio Torrez	2.8	2.51	0.56	0.08	0.07	0.075	111.11	7.27	5.67	0.77				
2/3/2019 20:00	43499.83	Sergio Torrez	2.8	2.3	0.48	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/3/2019 21:00	43499.88	Sergio Torrez	2.8	2.32	0.45	0.09	0.07	0.08	111.11	7.27	5.67	0.77				
2/3/2019 22:00	43499.92	Sergio Torrez	2.8	2.11	0.49	0.07	0.08	0.075	111.11	7.27	5.67	0.77				
2/3/2019 23:00	43499.96	Sergio Torrez	2.8	1.92	0.46	0.09	0.08	0.085	111.11	7.27	5.67	0.77				
2/3/2019 1:00	43499.04	Sergio Torrez	2.8	2.62	0.55	0.09	0.08	0.085	111.11	7.27	5.67	0.77				
2/3/2019 2:00	43499.08	Sergio Torrez	2.8	2.79	0.75	0.06	0.09	0.075	111.11	7.27	5.67	0.81				
2/3/2019 3:00	43499.13	Sergio Torrez	2.8	2.61	0.76	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/3/2019 4:00	43499.17	Sergio Torrez	2.8	2.32	0.56	0.08	0.1	0.09	111.11	7.27	5.67	0.77				
2/3/2019 5:00	43499.21	Sergio Torrez	2.8	2.48	0.62	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/3/2019 6:00	43499.25	Sergio Torrez	2.8	2.05	0.54	0.08	0.08	0.08	111.11	7.27	5.67	0.74				
2/3/2019 7:00	43499.29	Leonel Herrera	2.8	2.16	0.48	0.14	0.09	0.115	111.11	6.61	5.67	0.87				
2/3/2019 8:00	43499.33	Leonel Herrera	2.8	2.16	0.49	0.1	0.09	0.095	111.11	6.61	5.67	0.87				
2/3/2019 9:00	43499.38	Leonel Herrera	2.8	2.2	0.46	0.09	0.1	0.095	111.11	7.93	5.67	0.87		RL		
2/3/2019 10:00	43499.42	Leonel Herrera	2.8	2.29	0.51	0.11	0.18	0.145	111.11	7.93	5.67	0.87				
2/3/2019 11:00	43499.46	Leonel Herrera	2.8	2.36	0.45	0.06	0.1	0.08	111.11	7.93	5.67	0.94				
2/3/2019 12:00	43499.50	Leonel Herrera	2.8	2.66	0.52	0.08	0.07	0.075	111.11	7.93	5.67	0.94				
2/3/2019 13:00	43499.54	Leonel Herrera	2.8	2.7	0.64	0.09	0.13	0.11	111.11	7.93	5.67	0.94				
2/3/2019 14:00	43499.58	Leonel Herrera	2.8	2.07	0.67	0.07	0.1	0.085	111.11	7.93	5.67	0.94				
2/3/2019 15:00	43499.63	Leonel Herrera	2.8	1.94	0.69	0.11	0.08	0.095	111.11	7.93	5.67	0.81				
2/3/2019 16:00	43499.67	Leonel Herrera	2.8	2.44	0.53	0.08	0.1	0.09	111.11	7.27	5.67	0.74				
2/3/2019 17:00	43499.71	Leonel Herrera	2.8	2.71	0.67	0.06	0.1	0.08	111.11	7.27	5.67	0.74				
2/3/2019 18:00	43499.75	Leonel Herrera	2.8	2.38	0.53	0.06	0.08	0.07	111.11	7.27	5.67	0.67				
2/3/2019 19:00	43499.79	Leonel Herrera	2.8	2.73	0.42	0.05	0.1	0.075	111.11	7.27	5.67	0.67				
2/3/2019 20:00	43499.83	Leonel Herrera	2.8	2.61	0.48	0.07	0.06	0.065	111.11	7.27	5.67	0.67				
2/3/2019 21:00	43499.88	Leonel Herrera	2.8	2.48	0.49	0.09	0.07	0.08	111.11	7.27	5.67	0.67				
2/3/2019 22:00	43499.92	Leonel Herrera	2.8	2.39	0.43	0.09	0.15	0.12	111.11	7.27	5.67	0.67				
2/3/2019 23:00	43499.96	Leonel Herrera	2.8	2.52	0.45	0.09	0.09	0.09	111.11	7.27	5.67	0.67				
2/4/2019 1:00	43500.04	Leonel Herrera	2.8	3.3	0.39	0.1	0.11	0.105	111.11	7.27	5.67	0.67				
2/4/2019 2:00	43500.08	Leonel Herrera	2.8	2.74				#DIV/0!	111.11	7.27	5.67					
2/4/2019 3:00	43500.13	Leonel Herrera	2.8	2.19	1.35	0.08	0.08	0.08	111.11	7.27	5.67	0.67				
2/4/2019 4:00	43500.17	Leonel Herrera	2.8	2.02	0.53	0.09	0.09	0.09	111.11	7.27	5.67	0.67				
2/4/2019 5:00	43500.21	Leonel Herrera	2.8	2.32	0.53	0.06	0.07	0.065	111.11	7.27	5.67	0.67				
2/4/2019 6:00	43500.25	Leonel Herrera	2.8	1.82	0.52	0.1	0.07	0.085	111.11	7.27	5.67	0.67				
2/4/2019 7:00	43500.29	Giobani Perez	2.8	2.28	0.6	0.06	0.06	0.06	111.11	7.27	5.67	0.67	RL			
2/4/2019 8:00	43500.33	Giobani Perez	2.8	3.47	0.69	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/4/2019 9:00	43500.38	Giobani Perez	2.8	3.04	0.6	0.06	0.08	0.07	111.11	7.27	5.67	0.77				
2/4/2019 10:00	43500.42	Giobani Perez	2.8	2.98	0.54	0.07	0.06	0.065	111.11	7.27	5.67	0.87				
2/4/2019 11:00	43500.46	Giobani Perez	2.8	4.42	0.47	0.06	0.07	0.065	111.11	7.27	5.67	0.81				
2/4/2019 12:00	43500.50	Giobani Perez	2.8	3.99	0.47	0.07	0.07	0.07	111.11	7.27	5.67	0.81				
2/4/2019 13:00	43500.54	Giobani Perez	2.8	4.18	0.49	0.07	0.07	0.07	111.11	7.27	5.67	0.81				
2/4/2019 14:00	43500.58	Giobani Perez	2.8	3.69	0.44	0.07	0.06	0.065	111.11	7.27	5.67	0.81				
2/4/2019 15:00	43500.63	Giobani Perez	2.8	3.56	0.44	0.06	0.05	0.055	111.11	7.27	5.67	0.81				
2/4/2019 16:00	43500.67	Giobani Perez	2.8	3.34	0.45	0.07	0.06	0.065	111.11	7.27	5.67	0.81				
2/4/2019 17:00	43500.71	Giobani Perez	2.8	4.51	0.44	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/4/2019 18:00	43500.75	Giobani Perez	2.8	3.65	0.47	0.08	0.07	0.075	111.11	7.27	5.67	0.77				
2/4/2019 19:00	43500.79	Giobani Perez	2.8	3.48	0.43	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/4/2019 20:00	43500.83	Giobani Perez	2.8	3.87	0.42	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/4/2019 21:00	43500.88	Giobani Perez	2.8	2.99	0.46	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
2/4/2019 22:00	43500.92	Giobani Perez	2.8	3.11	0.41	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/4/2019 23:00	43500.96	Giobani Perez	2.8	2.83	0.44	0.08	0.08	0.08	111.11	7.27	5.67	0.67				
2/6/2019 0:00	43502.00	Giobani Perez	2.8	2.5	0.45	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/6/2019 1:00	43502.04	Giobani Perez	2.8	3.32	0.37	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
2/6/2019 2:00	43502.08	Giobani Perez	2.8	2.62	0.37	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/6/2019 3:00	43502.13	Giobani Perez	2.8	3	0.39	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
2/6/2019 4:00	43502.17	Giobani Perez	2.8	3.32	1.58	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/6/2019 5:00	43502.21	Giobani Perez	2.8	3.44	0.67	0.07	0.07	0.07	111.11	7.27	5.67	0.67		RL		
2/6/2019 6:00	43502.25	Giobani Perez	2.8	1.94	0.48	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
2/6/2019 7:00	43502.29	Sergio Torrez	2.8	1.98	0.41	0.07	0.08	0.075	111.11	9.25	5.67	0.7				
2/6/2019 8:00	43502.33	Sergio Torrez	2.8	2.34	0.42	0.08	0.07	0.075	111.11	7.93	5.67	0.77				
2/6/2019 9:00	43502.38	Sergio Torrez	2.8	1.88	0.41	0.08	0.09	0.085	111.11	7.93	5.67	0.77				
2/6/2019 10:00	43502.42	Sergio Torrez	2.8	2.44	0.42	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/6/2019 11:00	43502.46	Sergio Torrez	2.8	1.99	0.42	0.09	0.09	0.09	111.11	7.27	5.67	0.77				
2/6/2019 12:00	43502.50	Sergio Torrez	2.8	1.94	0.43	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/6/2019 13:00	43502.54	Sergio Torrez	2.8	2.25	0.54	0.09	0.09	0.09	111.11	7.27	5.67	0.77				
2/6/2019 14:00	43502.58	Sergio Torrez	2.8	2.37	0.66	0.06	0.09	0.075	111.11	7.27	5.67	0.81				
2/6/2019 15:00	43502.63	Sergio Torrez	2.8	3.32	0.59	0.09	0.09	0.09	111.11	7.27	5.67	0.81				
2/6/2019 16:00	43502.67	Sergio Torrez	2.8	2.78	0.38	0.11	0.12	0.115	111.11	7.27	5.67	0.81				
2/6/2019 17:00	43502.71	Sergio Torrez	2.8	1.81	0.48	0.09	0.1	0.095	111.11	7.27	5.67	0.81				
2/6/2019 18:00	43502.75	Sergio Torrez	2.8	2.1	0.45	0.08	0.09	0.085	111.11	7.27	5.67	0.81				
2/6/2019 19:00	43502.79	Sergio Torrez	2.8	2.77	0.42	0.08	0.08	0.08	111.11	7.27	5.67	0.81				
2/6/2019 20:00	43502.83	Sergio Torrez	2.8	2.39	0.45	0.08	0.08	0.08	111.11	7.27	5.67	0.81				
2/6/2019 21:00	43502.88	Sergio Torrez	2.8	2.35	0.44	0.08	0.07	0.075	111.11	7.27	5.67	0.81				
2/6/2019 22:00	43502.92	Sergio Torrez	2.8	2.36	0.38	0.09	0.08	0.085	111.11	7.27	5.67	0.81				
2/6/2019 23:00	43502.96	Sergio Torrez	2.8	2.1	0.37	0.08	0.07	0.075	111.11	7.27	5.67	0.81				
2/6/2019 1:00	43502.04	Sergio Torrez	2.8	2.02	0.45	0.1	0.09	0.095	111.11	7.27	5.67	0.81				
2/6/2019 2:00	43502.08	Sergio Torrez	2.8	2.21	0.67	0.08	0.07	0.075	111.11	7.27	5.67	0.81				
2/6/2019 3:00	43502.13	Sergio Torrez	2.8	1.93	0.6	0.08	0.08	0.08	111.11	7.27	5.67	0.81				
2/6/2019 4:00	43502.17	Sergio Torrez	2.8	1.83	0.48	0.08	0.07	0.075	111.11	7.27	5.67	0.81	RL			
2/6/2019 5:00	43502.21	Sergio Torrez	2.8	1.86	0.5	0.09	0.08	0.085	111.11	7.27	5.67	0.81				
2/6/2019 6:00	43502.25	Sergio Torrez	2.8	1.79	0.55	0.09	0.08	0.085	111.11	7.27	5.67	0.77				
2/6/2019 7:00	43502.29	Leonel Herrera	2.8	1.91	0.44	0.07	0.1	0.085	111.11	7.27	5.67	0.87				
2/6/2019 8:00	43502.33	Leonel Herrera	2.8	1.94	0.45	0.11	0.07	0.09	111.11	7.27	5.67	0.87				
2/6/2019 9:00	43502.38	Leonel Herrera	2.8	2.52	0.45	0.09	0.1	0.095	111.11	7.27	5.67	0.87				
2/6/2019 10:00	43502.42	Leonel Herrera	2.8	2.2	0.64	0.08	0.12	0.1	111.11	7.27	5.67	0.87				
2/6/2019 11:00	43502.46	Leonel Herrera	2.8	2.09	0.39	0.06	0.08	0.07	111.11	7.27	5.67	0.87				
2/6/2019 12:00	43502.50	Leonel Herrera	2.8	2.13	0.47	0.06	0.07	0.065	111.11	7.27	5.67	0.87				
2/6/2019 13:00	43502.54	Leonel Herrera	2.8	1.86	0.71	0.07	0.06	0.065	111.11	7.27	5.67	0.87				
2/6/2019 14:00	43502.58	Leonel Herrera	2.8	2.19	0.95	0.07	0.06	0.065	111.11	7.27	5.67	0.87				
2/6/2019 15:00	43502.63	Leonel Herrera	2.8	2.11	0.57	0.11	0.12	0.115	111.11	7.27	5.67	0.87				
2/6/2019 16:00	43502.67	Leonel Herrera	2.8	2.32	0.78	0.07	0.08	0.075	111.11	7.27	5.67	0.87				
2/6/2019 17:00	43502.71	Leonel Herrera	2.8	1.91	0.46	0.07	0.07	0.07	111.11	7.27	5.67	0.87				
2/6/2019 18:00	43502.75	Leonel Herrera	2.8	2	0.47	0.07	0.12	0.095	111.11	7.27	5.67	0.67				
2/6/2019 19:00	43502.79	Leonel Herrera	2.8	1.65	0.49	0.05	0.06	0.055	111.11	7.27	5.67	0.67				
2/6/2019 20:00	43502.83	Leonel Herrera	2.8	1.77	0.4	0.08	0.05	0.065	111.11	7.27	5.67	0.67		RL		
2/6/2019 21:00	43502.88	Leonel Herrera	2.8	1.84	0.46	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
2/6/2019 22:00	43502.92	Leonel Herrera	2.8	1.8	0.55	0.06	0.07	0.065	111.11	7.27	5.67	0.67				
2/6/2019 23:00	43502.96	Leonel Herrera	2.8	1.62	0.32	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/7/2019 1:00	43503.04	Leonel Herrera	2.8	1.97	0.42	0.2	0.13	0.165	111.11	7.27	5.67	0.67				
2/7/2019 2:00	43503.08	Leonel Herrera	2.8	1.72	0.42	0.13	0.08	0.105	111.11	7.27	5.67	0.67				
2/7/2019 3:00	43503.13	Leonel Herrera	2.8	1.95	0.41	0.11	0.1	0.105	111.11	7.27	5.67	0.67				
2/7/2019 4:00	43503.17	Leonel Herrera	2.8	1.67	0.35	0.11	0.12	0.115	111.11	7.27	5.67	0.67				
2/7/2019 5:00	43503.21	Leonel Herrera	2.8	1.66	0.36	0.15	0.1	0.125	111.11	7.27	5.67	0.67				
2/7/2019 6:00	43503.25	Leonel Herrera	2.8	1.77	0.33	0.11	0.11	0.11	111.11	7.27	5.67	0.67				
2/7/2019 7:00	43503.29	Giobani Perez	2.8	1.69	0.38	0.13	0.08	0.105	111.11	6.61	5.67	0.67				
2/7/2019 8:00	43503.33	Giobani Perez	2.8	2.36	0.38	0.12	0.09	0.105	111.11	7.27	5.67	0.77				
2/7/2019 9:00	43503.38	Giobani Perez	2.8	2.41	0.36	0.11	0.06	0.085	111.11	7.27	5.67	0.77				
2/7/2019 10:00	43503.42	Giobani Perez	2.8	3.3	0.44	0.1	0.07	0.085	111.11	7.27	5.67	0.77				
2/7/2019 11:00	43503.46	Giobani Perez	2.8	2.64	0.39	0.13	0.07	0.1	111.11	7.27	5.67	0.77				
2/7/2019 12:00	43503.50	Giobani Perez	2.8	2.85	0.36	0.09	0.07	0.08	111.11	7.27	5.67	0.77				
2/7/2019 13:00	43503.54	Giobani Perez	2.8	2.47	0.33	0.1	0.08	0.09	111.11	7.27	5.67	0.77				
2/7/2019 14:00	43503.58	Giobani Perez	2.8	2.76	0.34	0.1	0.06	0.08	111.11	7.27	5.67	0.77				
2/7/2019 15:00	43503.63	Giobani Perez	2.8	2.36	0.35	0.08	0.07	0.075	111.11	7.27	5.67	0.77				
2/7/2019 16:00	43503.67	Giobani Perez	2.8	2.43	0.33	0.1	0.07	0.085	111.11	7.27	5.67	0.77				
2/7/2019 17:00	43503.71	Giobani Perez	2.8	3.64	0.34	0.1	0.08	0.09	111.11	7.27	5.67	0.77				
2/7/2019 18:00	43503.75	Giobani Perez	2.8	2.88	0.3	0.05	0.07	0.06	111.11	7.27	5.67	0.77				
2/7/2019 19:00	43503.79	Giobani Perez	2.8	3.22	0.4	0.09	0.08	0.085	111.11	7.27	5.67	0.77				
2/7/2019 20:00	43503.83	Giobani Perez	2.8	2.04	0.35	0.09	0.09	0.09	111.11	7.27	5.67	0.77				
2/7/2019 21:00	43503.88	Giobani Perez	2.8	2.54	0.39	0.09	0.09	0.09	111.11	7.27	5.67	0.77				
2/7/2019 22:00	43503.92	Giobani Perez	2.8	2.82	0.32	0.08	0.08	0.08	111.11	7.27	5.67	0.77				
2/7/2019 23:00	43503.96	Giobani Perez	2.8	3.01	0.34	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
2/9/2019 0:00	43505.00	Giobani Perez	2.8	2.75	0.34	0.07	0.08	0.075	111.11	7.27	5.67	0.67				
2/9/2019 1:00	43505.04	Giobani Perez	2.8	1.96	0.41	0.07	0.08	0.075	111.11	7.27	5.67	0.67				
2/9/2019 2:00	43505.08	Giobani Perez	2.8	2.22	0.26	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/9/2019 3:00	43505.13	Giobani Perez	2.8	2.45	0.24	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
2/9/2019 4:00	43505.17	Giobani Perez	2.8	2.54	0.9	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
2/9/2019 5:00	43505.21	Giobani Perez	2.8	2.71	0.35	0.08	0.08	0.08	111.11	7.27	5.67	0.67	RL			
2/9/2019 6:00	43505.25	Giobani Perez	2.8	1.56	0.37	0.09	0.1	0.095	111.11	7.27	5.67	0.67				
2/9/2019 7:00	43505.29	Sergio Torrez	2.8	1.94	0.33	0.09	0.08	0.085	111.11	7.93	5.67	0.77				
2/9/2019 8:00	43505.33	Sergio Torrez	2.8	1.76	0.38	0.1	0.09	0.095	111.11	7.93	5.67	0.81				
2/9/2019 9:00	43505.38	Sergio Torrez	2.8	2.04	0.41	0.1	0.08	0.09	111.11	7.27	5.67	0.81				
2/9/2019 10:00	43505.42	Sergio Torrez	2.8	1.87	0.4	0.1	0.11	0.105	111.11	7.27	5.67	0.81				
2/9/2019 11:00	43505.46	Sergio Torrez	2.8	1.92	0.38	0.1	0.1	0.1	111.11	7.27	5.67	0.81				
2/9/2019 12:00	43505.50	Sergio Torrez	2.8	1.89	0.54	0.11	0.1	0.105	111.11	7.27	5.67	0.81				
2/9/2019 13:00	43505.54	Sergio Torrez	2.8					#DIV/0!								
2/8/2019 17:00	43504.71	Sergio Torrez	2.8					#DIV/0!	111.11	7.27						
2/8/2019 18:00	43504.75	Sergio Torrez	2.8	1.94	2.13	0.12	0.16	0.14	111.11	7.27	5.67	0.81				
2/8/2019 19:00	43504.79	Sergio Torrez	2.8	1.96	2.12	0.12	0.15	0.135	111.11	6.8	5.67	0.77	RL	RL		
2/8/2019 20:00	43504.83	Sergio Torrez	2.8	2.01	1.73	0.12	0.11	0.115	111.11	6.8	5.67	0.81				
2/8/2019 21:00	43504.88	Sergio Torrez	2.8	1.9	1.7	0.09	0.08	0.085	111.11	6.8	5.67	0.81				
2/8/2019 22:00	43504.92	Sergio Torrez	2.8	1.71	1.82	0.11	0.12	0.115	111.11	6.8	5.67	0.81				
2/8/2019 23:00	43504.96	Sergio Torrez	2.8	1.55	1.58	0.09	0.13	0.11	111.11	6.8	5.67	0.81				
2/10/2019 0:00	43506.00	Sergio Torrez	2.8	2.04	1.73	0.09	0.09	0.09	111.11	7.27	5.67	0.81				
2/10/2019 1:00	43506.04	Sergio Torrez	2.8	2.89	1.5	0.12	0.14	0.13	111.11	7.27	5.67	0.81				
2/10/2019 2:00	43506.08	Sergio Torrez	2.8	2.39	1.89	0.1	0.15	0.125	111.11	7.27	5.67	0.81				
2/10/2019 3:00	43506.13	Sergio Torrez	2.8	4.53	1.85	0.09	0.14	0.115	111.11	7.27	5.67	0.77				
2/10/2019 4:00	43506.17	Sergio Torrez	2.8	2.39	1.79	0.09	0.11	0.1	111.11	7.93	5.67	0.77		RL		
2/10/2019 5:00	43506.21	Sergio Torrez	2.8	2.06	1.86	0.13	0.11	0.12	111.11	7.93	5.67	0.77				
2/10/2019 6:00	43506.25	Sergio Torrez	2.8	1.94	1.84	0.1	0.11	0.105	111.11	7.93	5.67	0.81				
2/10/2019 7:00	43506.29	Leonel Herrera	2.8	2.37	1.55	0.08	0.1	0.09	111.11	7.27	5.67	0.81				
2/10/2019 8:00	43506.33	Leonel Herrera	2.8	1.78	1.69	0.08	0.11	0.095	111.11	7.93	5.67	0.81	RL			
2/10/2019 9:00	43506.38	Leonel Herrera	2.8	2.9	1.54	0.09	0.11	0.1	111.11	7.93	5.67	0.81				
2/10/2019 10:00	43506.42	Leonel Herrera	2.8	1.81	1.38	0.09	0.11	0.1	111.11	7.93	5.67	0.81				
2/10/2019 11:00	43506.46	Leonel Herrera	2.8	2.17	1.61	0.13	0.13	0.13	111.11	7.93	5.67	0.81				
2/10/2019 12:00	43506.50	Leonel Herrera	2.8	2.12	1.64	0.08	0.12	0.1	111.11	7.93	5.67	0.87				
2/10/2019 13:00	43506.54	Leonel Herrera	2.8	1.95	1.5	0.09	0.13	0.11	111.11	7.93	5.67	0.94		RL		
2/10/2019 14:00	43506.58	Leonel Herrera	2.8	2.06	1.44	0.07	0.14	0.105	111.11	7.93	5.67	0.87				
