time old	time	flow (L/s) 	raw (NTU)	sed (NTU)	filter (NTU)	1 - Purga	backwash	coag (mg/L)	Cl (mg/L)
8/31/2018 8:00	43343.33	5	3.26	0.01	0.01			5.86	1.57
8/31/2018 9:00	43343.38	5	2.89	0.01	0.01			5.86	1.61
8/31/2018 10:00	43343.42	5	2.66	0.01	0.01			5.86	1.61
8/31/2018 11:00	43343.46	5	2.8	0.01	0.01	12:00 PM		5.86	1.61
8/31/2018 12:00	43343.50	5	2.64	0.27	0.01			5.86	1.53
8/31/2018 13:00	43343.54	5	2.48	0.01	0.01			5.86	1.53
8/31/2018 14:00	43343.58	5	3.03	0.01	0.01			5.86	1.53
8/31/2018 15:00	43343.63	5	3.85	0.01	0.01			5.86	1.53
8/31/2018 16:00	43343.67	5	2.77	0.01	0.01			5.86	1.53
8/31/2018 19:00	43343.79	5	2.48	0.01	0.01	7:00 PM		5.86	1.53
8/31/2018 20:00	43343.83	5	2.7	0.18	0.01			5.86	1.53
8/31/2018 21:00	43343.88	5	2.09	0.04	0.01			5.86	1.53
8/31/2018 22:00	43343.92	5	2.38	0.01	0.01			5.86	1.53
9/2/2018 0:00	43345.00	5	2.58	0.33	0.01	12:00 AM		5.86	1.53
9/1/2018 2:00	43344.08	5	3.72	0.01	0.01			5.86	1.53
9/1/2018 4:00	43344.17	5	4.82	0.01	0.01			5.86	1.57
9/1/2018 6:00	43344.25	5	2.22	0.01	0.01			5.86	1.57
9/1/2018 7:00	43344.29	5	3.16	0.01	0.01			5.86	1.53
9/1/2018 8:00	43344.33	5	3.6	0.01	0.01	8:00 AM		5.86	1.53
9/1/2018 9:00	43344.38	5	4.7	0.02	0.01			5.86	1.49
9/1/2018 10:00	43344.42	5	3.72	0.08	0.01			5.86	1.49
9/1/2018 11:00	43344.46	5	3.74	0.19	0.01			5.86	1.49
9/1/2018 12:00	43344.50	5	3.23	0.05	0.01	12:00 PM		5.86	1.53
9/1/2018 13:30	43344.56	5	3.14	0.01	0.01			5.86	1.53
9/1/2018 15:00	43344.63	5	5.25	0.27	0.01			5.86	1.53
9/1/2018 16:00	43344.67	5	3.13	0.01	0.01			5.86	1.53
9/1/2018 17:00	43344.71	5	2.45	0.23	0.01		4:36 PM	5.86	1.53
9/1/2018 18:30	43344.77	5	3.35	0.03	0.01	7:00 PM		5.86	1.53
9/1/2018 20:00	43344.83	5	4.39	0.2	0.01			5.86	1.49
9/1/2018 21:00	43344.88	5	4.43	0.14	0.01			5.86	1.53
9/1/2018 22:00	43344.92	5	4.35	0.29	0.01			5.86	1.53
9/2/2018 0:00	43345.00	5	5.39	0.26	0.01	12:00 AM		5.86	1.53
9/2/2018 2:00	43345.08	5	4.07	0.01	0.01			5.86	1.53
9/2/2018 4:00	43345.17	5	4.9	0.01	0.01			5.86	1.49
9/2/2018 6:00	43345.25	5	4.93	0.01	0.01	6:00 AM		5.86	1.53
9/2/2018 7:00	43345.29	3	4.13	0.01	0.01			6.11	1.54
9/2/2018 8:00	43345.33	3	2.72	0.01	0.01			6.11	1.54
9/2/2018 9:00	43345.38	3	2.34	0.01	0.01	9:00 AM		6.11	1.54
9/2/2018 10:00	43345.42	3	2.76	0.06	0.01			6.11	1.54
9/2/2018 11:00	43345.46	3	2.43	0.01	0.01			6.11	1.54
9/2/2018 12:00	43345.50	5	2.69	0.06	0.01			5.86	1.57
9/2/2018 13:30	43345.56	5	2.62	0.04	0.01	1:30 PM		5.86	1.57
9/2/2018 14:00	43345.58	5	3.06	0.04	0.01			5.86	1.57
9/2/2018 15:00	43345.63	5	2.63	0.2	0.01			5.86	1.61
9/2/2018 16:00	43345.67	5	2.8	0.19	0.01			5.86	1.61
9/2/2018 17:00	43345.71	5	2.14	0.01	0.01	5:00 PM		5.86	1.61
9/2/2018 18:00	43345.75	5	2.21	0.24	0.01			5.86	1.61
9/2/2018 19:30	43345.81	5	22.3	0.01	0.01			13.2	1.61
9/2/2018 20:00	43345.83	5	19.6	0.01	0.01			13.2	1.61
9/2/2018 21:00	43345.88	5	13.4	0.03	0.01			13.2	1.61
9/2/2018 22:00	43345.92	5	43.3	0.34	0.01			17.6	1.61
9/2/2018 23:00	43345.96	5	50.3	0.2	0.01	11:00 PM		18.7	1.61
9/4/2018 0:00	43347.00	5	35.8	0.74	0.01		12:20 AM	18.7	1.61
9/3/2018 2:00	43346.08	5	20.4	0.25	0.01			10.26	1.61
9/3/2018 4:20	43346.18	5	12.5	0.26	0.01	4:20 AM		10.26	1.61
9/3/2018 6:00	43346.25	5	8	0.33	0.01			10.26	1.61
9/3/2018 7:00	43346.29	5	6.34	0.04	0.01			10.26	1.61
9/3/2018 8:00	43346.33	5	5.57	0.09	0.01			10.26	1.61
9/3/2018 9:00	43346.38	5	5.27	0.13	0.01			10.26	1.61
9/3/2018 10:00	43346.42	5	6.33	0.07	0.01			10.26	1.61
9/3/2018 11:00	43346.46	5	4.66	0.01	0.01			10.26	1.61
9/3/2018 12:00	43346.50	5	4.36	0.08	0.01	12:00 PM		10.26	1.61
9/3/2018 14:00	43346.58	5	4.14	0.37	0.01			10.26	1.61
9/3/2018 15:00	43346.63	5	4.04	0.01	0.01			10.26	1.61
9/3/2018 16:00	43346.67	5	4.15	0.01	0.01			10.26	1.61
9/3/2018 17:00	43346.71	5	3.98	0.01	0.01			9.53	1.61
9/3/2018 18:00	43346.75	5	3.58	0.01	0.01	6:00 PM		9.53	1.61
9/3/2018 19:00	43346.79	5	3.8	0.11	0.01			9.53	1.61
9/3/2018 20:00	43346.83	5	3.58	0.03	0.01			9.53	1.61
9/3/2018 21:00	43346.88	5	3.58	0.07	0.01			9.53	1.61
9/3/2018 22:00	43346.92	5	3.8	0.07	0.01			9.53	1.61
9/5/2018 0:00	43348.00	5	3.26	0.11	0.01			9.53	1.61
9/4/2018 2:00	43347.08	5	2.9	0.01	0.01			9.53	1.61
9/4/2018 4:00	43347.17	5	5.44	0.01	0.01		4:06 AM	9.53	1.61
9/4/2018 6:00	43347.25	3	4.8	0.32	0.01			7.33	1.54
9/4/2018 7:00	43347.29	3	3.29	0.01	0.01	7:00 AM		7.33	1.54
9/4/2018 8:00	43347.33	5	3.07	0.01	0.01			9.53	1.61
9/4/2018 9:00	43347.38	5	2.35	0.01	0.01			9.53	1.53
9/4/2018 10:00	43347.42	5	2.53	0.01	0.01			9.53	1.53
9/4/2018 11:00	43347.46	5	2.83	0.01	0.01			9.53	1.53
9/4/2018 12:00	43347.50	5	2.85	0.01	0.01	12:00 PM		9.53	1.53
9/4/2018 14:00	43347.58	5	2.54	0.01	0.01			9.53	1.53
9/4/2018 15:00	43347.63	5	2.77	0.01	0.01			9.53	1.61
9/4/2018 16:00	43347.67	5	3.17	0.01	0.01			9.53	1.61
9/4/2018 17:00	43347.71	5	4.27	0.26	0.01			9.53	1.61
9/4/2018 19:00	43347.79	5	3.1	0.01	0.01	7:00 PM		9.53	1.61
9/4/2018 20:00	43347.83	3	2.75	0.01	0.01			8.55	1.48
9/4/2018 21:00	43347.88	3	2.92	0.01	0.01			8.55	1.48
9/4/2018 22:00	43347.92	3	4.09	0.07	0.01			8.55	1.48
9/6/2018 0:00	43349.00	3	2.74	0.01	0.01			8.55	1.48
9/5/2018 2:00	43348.08	3	4.76	0.14	0.01			8.55	1.48
9/5/2018 4:00	43348.17	3	3.72	0.01	0.01			8.55	1.48
9/5/2018 6:00	43348.25	3	2.79	0.01	0.01	6:00 AM		8.55	1.54
9/5/2018 7:00	43348.29	3	3.36	0.01	0.01			8.55	1.54
9/5/2018 8:00	43348.33	3	3.58	0.01	0.01			8.55	1.54
9/5/2018 9:00	43348.38	3	2.47	0.01	0.01			6.11	1.54
9/5/2018 10:00	43348.42	3	3.79	0.2	0.01			4.88	1.58
9/5/2018 11:00	43348.46	3	3.63	0.32	0.01			4.88	1.54
9/5/2018 12:00	43348.50	5	3.78	0.12	0.01	12:00 PM		5.86	1.53
9/5/2018 13:30	43348.56	5	5.42	0.49	0.01			5.86	1.49
9/5/2018 15:00	43348.63	5	3.97	0.29	0.01			5.86	1.53
9/5/2018 16:00	43348.67	5	3.92	0.42	0.01			5.86	1.53
9/5/2018 17:00	43348.71	5	3.41	0.22	0.01			5.86	1.53
9/5/2018 18:30	43348.77	5	3.65	0.02	0.01	7:00 PM		5.86	1.53
9/5/2018 20:00	43348.83	5	4.14	0.01	0.01			5.86	1.53
9/5/2018 21:00	43348.88	5	3.62	0.01	0.01			5.86	1.53
9/5/2018 22:00	43348.92	5	4.07	0.16	0.01			5.86	1.53
9/7/2018 0:00	43350.00	5	3.78	0.31	0.01	12:00 AM		5.86	1.49
9/6/2018 2:00	43349.08	5	4.1	0.49	0.01			5.86	1.49
9/6/2018 4:00	43349.17	5	3.86	0.01	0.01		4:02 AM	5.86	1.53
9/6/2018 6:00	43349.25	5	3.08	0.35	0.01	6:00 AM		5.86	1.53
9/6/2018 7:00	43349.29	4.8	3.63	0.01	0.01			5.86	1.59
9/6/2018 8:00	43349.33	5	3.07	0.34	0.01			5.86	1.53
9/6/2018 9:00	43349.38	5	2.94	0.21	0.01			5.86	1.53
9/6/2018 10:00	43349.42	5	3.14	0.17	0.01			5.86	1.53
9/6/2018 11:00	43349.46	5	2.66	0.13	0.01			5.86	1.53
9/6/2018 12:00	43349.50	5	3.27	0.49	0.01			5.86	1.53
9/6/2018 13:40	43349.57	5	2.62	0.01	0.01	1:40 PM		5.86	1.53
9/6/2018 14:30	43349.60	5	4.93	0.01	0.01			7.33	1.61
9/6/2018 15:00	43349.63	5	3.3	0.03	0.01			7.33	1.61
9/6/2018 16:00	43349.67	5	3.1	0.04	0.01			7.33	1.61
9/6/2018 17:00	43349.71	5	3.7	0.15	0.01			7.33	1.61
9/6/2018 18:00	43349.75	5	2.8	0.01	0.01			7.33	1.61
9/6/2018 19:30	43349.81	5	2.77	0.01	0.01	7:30 PM		7.33	1.61
9/6/2018 20:00	43349.83	5	3.32	0.01	0.01			7.33	1.61
9/7/2018 0:00	43350.00	5	2.33	0.01	0.01			7.33	1.61
9/7/2018 4:00	43350.17	5	2.69	0.23	0.01	4:00 AM		7.33	1.61
9/7/2018 6:00	43350.25	5	2.65	0.03	0.01			7.33	1.61
9/7/2018 7:00	43350.29	5	2.3	0.22	0.01			7.33	1.61
9/7/2018 8:00	43350.33	5	2.66	0.14	0.01			7.33	1.61
9/7/2018 9:00	43350.38	5	2.54	0.11	0.01			7.33	1.57
9/7/2018 10:00	43350.42	5	2.77	0.14	0.01			7.33	1.61
9/7/2018 11:00	43350.46	5	2.43	0.17	0.01			7.33	1.61
9/7/2018 12:00	43350.50	5	2.8	0.18	0.01	12:00 PM		7.33	1.61
9/7/2018 14:00	43350.58	5	2.86	0.16	0.01			7.33	1.61
9/7/2018 15:00	43350.63	5	2.73	0.07	0.01			7.33	1.61
9/7/2018 16:00	43350.67	5	2.66	0.09	0.01			7.33	1.61
9/7/2018 17:00	43350.71	5	2.56	0.01	0.01		5:33 PM	7.33	1.61
9/7/2018 18:00	43350.75	5	3.23	0.06	0.01	6:00 PM		7.33	1.61
9/7/2018 19:00	43350.79	5	2.8	0.08	0.01			7.33	1.61
9/7/2018 20:00	43350.83	5	2.97	0.01	0.01			7.33	1.61
9/7/2018 21:00	43350.88	5	9.8	0.11	0.01			8.43	1.61
9/7/2018 22:00	43350.92	5	8.1	1.33	0.01			8.43	1.61
9/8/2018 0:00	43351.00	5	15.6	0.85	0.01			11	1.61
9/8/2018 2:00	43351.08	5	13.2	0.01	0.01			11	1.61
9/8/2018 4:00	43351.17	5	9.29	0.39	0.01			11	1.61
9/8/2018 6:00	43351.25	5	9.2	0.29	0.01			11	1.61
9/8/2018 7:00	43351.29	5	7.9	0.29	0.01	7:00 AM		8.8	1.61
9/8/2018 8:00	43351.33	5	6.94	0.01	0.01			8.8	1.65
9/8/2018 9:00	43351.38	5	5.07	0.22	0.01			8.8	1.57
9/8/2018 10:00	43351.42	5	4.93	0.38	0.01			8.8	1.57
9/8/2018 11:00	43351.46	5	4.01	0.2	0.01			8.8	1.57
9/8/2018 12:00	43351.50	5	3.97	0.01	0.01			8.8	1.57
9/8/2018 13:30	43351.56	5	3.48	0.01	0.01			8.8	1.57
9/8/2018 15:00	43351.63	5	3.31	0.11	0.01	3:00 PM		8.8	1.57
9/8/2018 16:00	43351.67	5	3.28	0.08	0.01			8.8	1.57
9/8/2018 17:00	43351.71	5	3.2	0.01	0.01			9.5	1.57
9/8/2018 18:00	43351.75	5	3.39	0.46	0.01			9.5	1.57
9/8/2018 19:00	43351.79	5	3.22	0.01	0.01			9.5	1.57
9/8/2018 20:00	43351.83	5	3.84	0.01	0.01		8:09 PM	9.5	1.57
9/8/2018 21:00	43351.88	5	3.78	0.01	0.01	9:00 PM		9.5	1.57
9/8/2018 22:00	43351.92	3	3.4	0.01	0.01			9.16	1.51
9/9/2018 0:00	43352.00	3	4.12	0.03	0.01			9.16	1.51
9/9/2018 2:00	43352.08	3	2.96	0.35	0.01			9.16	1.51
9/9/2018 4:00	43352.17	3	3.29	0.01	0.01			9.16	1.51
9/9/2018 6:00	43352.25	3	3.52	0.01	0.01	6:00 AM		9.16	1.54
9/9/2018 7:00	43352.29	3	3.51	0.11	0.01			9.16	1.54
9/9/2018 8:00	43352.33	3	3.34	0.01	0.01			9.16	1.54
9/9/2018 9:00	43352.38	3	3.65	0.22	0.01			6.11	1.54
9/9/2018 10:00	43352.42	3	4.01	0.01	0.01			6.11	1.54
9/9/2018 11:00	43352.46	5	4.18	0.71	0.01			7.33	1.54
9/9/2018 12:00	43352.50	5	4.16	0.86	0.01	12:00 PM		7.33	1.53
9/9/2018 13:30	43352.56		3.59	1.11	0.01			7.33	1.53
9/9/2018 15:00	43352.63	5	3.12	0.07	0.01			8.06	1.53
9/9/2018 16:00	43352.67	5	3.75	0.27	0.01			8.06	1.53
9/9/2018 17:00	43352.71	5	2.88	0.28	0.01			8.06	1.49
9/9/2018 18:30	43352.77	5	4.7	0.27	0.01	7:00 AM		8.06	1.53
9/9/2018 20:00	43352.83	5	2.44	0.46	0.01			8.06	1.53
9/9/2018 21:00	43352.88	5	3.03	0.37	0.01			8.06	1.53
9/9/2018 22:00	43352.92	5	4.27	0.42	0.01			8.06	1.53
9/10/2018 0:00	43353.00	5	22	2.33	0.01	12:00 AM		8.06	1.53
9/10/2018 0:20	43353.01	5	40.2	3.99	1.03			16.13	1.53
9/10/2018 1:00	43353.04	5	163	3.98	1.15			19.06	1.53
9/10/2018 2:00	43353.08	5	186	1.74	0.01		2:30 AM	22	1.53
9/10/2018 2:50	43353.12	5	178	41.4	44.2			25.6	1.53
9/10/2018 4:00	43353.17	5	1.49						
9/10/2018 5:00	43353.21	5	72	3.49	2.67			22	1.53
9/10/2018 6:00	43353.25	5	44.2	2.31	0.19			22	1.53
9/10/2018 7:00	43353.29	3	43.7	1.18	0.12			13.44	1.68
9/10/2018 22:00	43353.92	5	28.5	1.2	0.9			22	1.61
9/11/2018 0:00	43354.00	5	39.2	1.86	0.82			22	1.61
9/11/2018 1:00	43354.04	5							
9/11/2018 2:00	43354.08	5							
9/11/2018 3:00	43354.13	5							
9/11/2018 4:00	43354.17	5							
9/11/2018 5:00	43354.21	5							
9/11/2018 9:00	43354.38	5	16.7	3.5	0.01			18.86	1.61
9/11/2018 10:00	43354.42	5	14.1	1.81	0.01			14.66	1.61
9/11/2018 11:00	43354.46	5	13.1	1.42	0.01			13.2	1.61
9/11/2018 12:00	43354.50	5	11.6	1.21	0.01			11	1.61
9/11/2018 14:00	43354.58	5	9.32	0.65	0.01			10.26	1.61
9/11/2018 15:00	43354.63	5	9.3	0.46	0.01			10.26	1.61
9/11/2018 16:00	43354.67	5	8.34	0.63	0.01			10.26	1.61
9/11/2018 17:00	43354.71	5	8.18	0.3	0.01			10.26	1.61
9/11/2018 18:00	43354.75	5	7	0.25	0.01	6:00 PM		10.26	1.61
9/11/2018 19:00	43354.79	5	7.5	0.2	0.01			10.26	1.61
9/11/2018 20:00	43354.83	5	7.4	0.14	0.01			10.26	1.61
9/11/2018 21:00	43354.88	5	7.55	0.16	0.01			10.26	1.61
9/11/2018 22:00	43354.92	5	7.14	0.11	0.01			10.26	1.61
9/11/2018 0:00	43354.00	5	6.54	0.16	0.01			10.26	1.61
9/12/2018 2:00	43355.08	5	6.16	0.09	0.01			10.26	1.61
9/12/2018 4:00	43355.17	5	6.91	0.05	0.01			10.26	1.61
9/12/2018 6:00	43355.25	5	5.32	0.01	0.01			10.26	1.61
9/12/2018 7:00	43355.29	5	5.57	0.11	0.01	7:00 AM		8.8	1.71
9/12/2018 8:00	43355.33	5	4.66	0.01	0.01			8.8	1.53
9/12/2018 9:00	43355.38	5	5.51	0.01	0.01			8.8	1.53
9/12/2018 10:00	43355.42	5	5.18	0.07	0.01			8.8	1.53
9/12/2018 11:00	43355.46	5	5.83	0.01	0.01			8.8	1.53
9/12/2018 12:00	43355.50	5	5.83	0.01	0.01			8.8	1.53
9/12/2018 14:00	43355.58	5	6.41	0.01	0.01	2:00 PM		8.8	1.53
9/12/2018 15:00	43355.63	5	5.12	0.01	0.01			8.8	1.53
9/12/2018 16:00	43355.67	5	5.21	0.33	0.01			8.8	1.53
9/12/2018 17:00	43355.71	5	5.53	0.01	0.01			8.8	1.53
9/12/2018 19:00	43355.79	5	5.18	0.01	0.01	7:00 PM		8.8	1.53
9/12/2018 20:00	43355.83	5	4.84	0.01	0.01			8.8	1.53
9/12/2018 21:00	43355.88	5	6.48	0.01	0.01		9:05 PM	8.8	1.53
9/12/2018 22:00	43355.92	5	5.47	0.01	0.01			8.8	1.53
9/14/2018 0:00	43357.00	5	5.16	0.01	0.01			8.8	1.53
9/13/2018 3:00	43356.13	5	6.18	0.01	0.01			8.8	1.53
9/13/2018 5:00	43356.21	5	4.36	0.01	0.01	5:00 AM		8.8	1.53
9/13/2018 7:00	43356.29	5	3.96	0.01	0.01			8.8	1.57
9/13/2018 8:00	43356.33	5	4.83	0.01	0.01			8.8	1.25
9/13/2018 9:00	43356.38	5	4.93	0.01	0.01			6.6	1.53
9/13/2018 10:00	43356.42	5	5.18	0.43	0.01			6.6	1.53
9/13/2018 11:00	43356.46	5	4.79	0.01	0.01			6.6	1.53
9/13/2018 12:00	43356.50	5	5.27	0.01	0.01	12:00 PM		6.6	1.53
9/13/2018 13:30	43356.56	5	7.48	0.01	0.01			6.6	1.53
9/13/2018 15:00	43356.63	5	6.41	0.14	0.01			6.6	1.53
9/13/2018 16:00	43356.67	5	4.57	0.01	0.01			6.6	1.53
9/13/2018 17:00	43356.71	5	8.9	0.04	0.01			6.6	1.53
9/13/2018 18:30	43356.77	5	5.24	0.01	0.01			6.6	1.53
9/13/2018 20:00	43356.83	5	6.49	0.03	0.01	8:00 PM		6.6	1.53
9/13/2018 21:00	43356.88	5	4.9	0.17	0.01			6.6	1.53
9/13/2018 22:00	43356.92	5	5.05	0.01	0.01			6.6	1.53
9/14/2018 0:00	43357.00	5	5.04	0.07	0.01			6.6	1.53
9/14/2018 2:00	43357.08	5	8.45	0.01	0.01			6.6	1.53
9/14/2018 4:00	43357.17	5	4.99	0.01	0.01			6.6	1.53
9/14/2018 6:00	43357.25	3	5.53	0.16	0.01	6:00 AM		6.72	1.54
9/14/2018 7:00	43357.29	3	3.46	0.01	0.01			6.11	1.54
9/14/2018 8:00	43357.33	3	3.91	0.01	0.01			6.11	1.54
9/14/2018 9:00	43357.38	3	3.45	0.01	0.01			6.11	1.54
9/14/2018 10:00	43357.42	3	3.75	0.01	0.01	10:00 AM		6.11	1.54
9/14/2018 11:00	43357.46	5	3.81	0.24	0.01			6.6	1.53
9/14/2018 12:00	43357.50	5	3.54	0.3	0.01			6.6	1.53
9/14/2018 13:30	43357.56	5	4.4	0.12	0.01			7.33	1.53
9/14/2018 14:00	43357.58	5	3.68	0.14	0.01	2:00 PM		7.33	1.53
9/14/2018 15:00	43357.63	5	3.74	0.12	0.01			7.33	1.53
9/14/2018 16:00	43357.67	5	3.83	0.12	0.01			7.33	1.53
9/14/2018 17:00	43357.71	5	3.66	0.01	0.01			7.33	1.53
9/14/2018 18:00	43357.75	5	3.76	0.01	0.01	6:00 PM		7.33	1.53
9/14/2018 19:30	43357.81	5	5.74	0.01	0.01			7.33	1.53
9/14/2018 20:00	43357.83	5	7.49	0.01	0.01			7.33	1.53
9/14/2018 20:30	43357.85	3	5.1	0.01	0.01			8.55	1.54
9/14/2018 21:00	43357.88	3	5.21	0.29	0.01			8.55	1.54
9/15/2018 0:30	43358.02	3	4.56	0.01	0.01	12:30 AM		8.55	1.54
9/15/2018 3:00	43358.13	3	3.53	0.01	0.01			8.55	1.54
9/15/2018 6:00	43358.25	3	3.44	0.01	0.01			8.55	1.51
9/15/2018 7:00	43358.29	3	3.83	0.01	0.01	7:00 AM		8.55	1.54
9/15/2018 8:00	43358.33	3	3.96	0.06	0.01			8.55	1.54
9/15/2018 9:00	43358.38	3	3.42	0.01	0.01			8.55	1.54
9/15/2018 10:00	43358.42	3	3.8	0.01	0.01			8.55	1.54
9/15/2018 11:00	43358.46	3	3	0.01	0.01		11:30 AM	8.55	1.54
9/15/2018 12:00	43358.50	5	3.54	0.01	0.01	12:00 PM		6.6	1.61
9/15/2018 14:00	43358.58	5	3.12	0.01	0.01			6.6	1.61
9/15/2018 15:00	43358.63	5	3.26	0.01	0.01			6.6	1.61
9/15/2018 16:00	43358.67	5	3.13	0.32	0.01			6.6	1.61
9/15/2018 17:00	43358.71	5	3.32	0.01	0.01	5:00 PM		6.6	1.61
9/15/2018 18:00	43358.75	5	3.43	0.01	0.01			6.6	1.61
9/15/2018 20:00	43358.83	5	3.43	0.01	0.01			6.6	1.61
9/15/2018 21:00	43358.88	5	2.53	0.01	0.01			6.6	1.61
9/15/2018 22:00	43358.92	5	3.7	0.01	0.01			6.6	1.61
9/17/2018 0:00	43360.00	5	3.14	0.01	0.01			6.6	1.61
9/16/2018 2:00	43359.08	5	2.92	0.01	0.01			6.6	1.61
9/16/2018 4:00	43359.17	5	2.32	0.01	0.01			6.6	1.61
9/16/2018 6:00	43359.25	5	2.54	0.01	0.01			6.6	1.61
9/16/2018 7:00	43359.29	5	2.55	0.01	0.01	7:00 AM		9.16	1.54
9/16/2018 8:00	43359.33	5	5.89	0.01	0.01			7.33	1.61
9/16/2018 9:00	43359.38	3	15.3	0.01	0.01			7.33	1.61
9/16/2018 10:00	43359.42	3	21.4	0.01	0.01			13.4	1.61
9/16/2018 10:46	43359.45	3	57.9	0.01	0.01			18.3	1.61
9/16/2018 11:30	43359.48	3	59.2	0.05	0.01			18.3	1.61
9/16/2018 12:00	43359.50	3	50.6	0.24	0.01			18.3	1.61
9/16/2018 14:00	43359.58	3	26.2	0.01	0.01			18.3	1.61
9/16/2018 15:00	43359.63	5	19.8	0.37	0.01	3:00 PM		16.13	1.61
9/16/2018 16:00	43359.67	5	15.6	0.29	0.01			13.2	1.61
9/16/2018 17:00	43359.71	5	12.5	0.22	0.01			13.2	1.61
9/16/2018 19:00	43359.79	5	9.63	0.07	0.01	7:00 PM		12.2	1.61
9/16/2018 20:00	43359.83	5	8.41	0.2	0.01			11.73	1.61
9/16/2018 21:00	43359.88	5	7.01	0.11	0.01			11.73	1.61
9/16/2018 22:00	43359.92	5	6.29	0.01	0.01			11.73	1.61
9/18/2018 0:00	43361.00	5	6.26	0.01	0.01			11	1.55
9/17/2018 2:00	43360.08	3	5.44	0.01	0.01	2:00 AM		11	1.55
9/17/2018 4:00	43360.17	3	3.97	0.01	0.01			9.77	1.55
9/17/2018 6:00	43360.25	3	4.25	0.01	0.01	6:00 AM		8.55	1.55
9/17/2018 7:00	43360.29	3	4.1	0.01	0.01			8.55	1.55
9/17/2018 8:00	43360.33	3	7.13	0.01	0.01			8.55	1.54
9/17/2018 9:00	43360.38	3	15	0.07	0.01			12.2	1.54
9/17/2018 10:00	43360.42	3	11.2	0.58	0.01		10:05 AM	11	1.54
9/17/2018 11:00	43360.46	5	24.9	2.54	0.01			14.66	1.53
9/17/2018 12:00	43360.50	5	29.3	1.08	0.01	12:00 PM		16.86	1.53
9/17/2018 14:00	43360.58	5	20.6	0.4	0.01			16.86	1.53
9/17/2018 15:00	43360.63	5	17	0.55	0.01			16.86	1.53
9/17/2018 16:00	43360.67	5	12.5	0.01	0.01			13.2	1.53
9/17/2018 17:00	43360.71	5	12.7	0.26	0.01			13.2	1.53
9/17/2018 19:00	43360.79	5	9.51	0.06	0.01	7:00 PM		13.2	1.53
9/17/2018 20:00	43360.83	5	8.22	0.01	0.01			11	1.53
9/17/2018 21:00	43360.88	5	7.99	0.35	0.01			11	1.53
9/17/2018 22:00	43360.92	5	8.18	0.01	0.01			11	1.53
9/18/2018 0:00	43361.00	5	6.57	0.17	0.01	12:00 AM		11	1.53
9/18/2018 1:00	43361.04	5	7.53	0.12	0.01			11	1.53
9/18/2018 3:00	43361.13	5	7.52	0.01	0.01			11	1.53
9/18/2018 5:00	43361.21	5	8.14	0.01	0.01			11	1.53
9/18/2018 7:00	43361.29	5	8.14	0.01	0.01	6:00 AM		10.26	1.53
9/18/2018 8:00	43361.33	5	6.41	0.56	0.01			10.26	1.53
9/18/2018 9:00	43361.38	5	7.87	0.46	0.01			10.26	1.53
9/18/2018 10:00	43361.42	5	8.75	0.68	0.01			11	1.53
9/18/2018 11:00	43361.46	5	7.21	0.36	0.01	11:00 AM		11	1.53
9/18/2018 12:00	43361.50	5	10.2	0.19	0.01			11	1.53
9/18/2018 13:30	43361.56	5	8.11	0.2	0.01			11	1.53
9/18/2018 14:00	43361.58	5	6.05	0.24	0.01			11	1.51
9/18/2018 15:00	43361.63	5	5.83	0.01	0.01	3:00 PM		9.16	1.53
9/18/2018 16:15	43361.68	5	5.59	0.33	0.01			9.16	1.53
9/18/2018 17:00	43361.71	5	5.22	0.28	0.01			9.16	1.53
9/18/2018 18:00	43361.75	5	5.52	0.19	0.01			9.16	1.53
9/18/2018 19:40	43361.82	5	5.95	0.01	0.01			9.16	1.53
9/18/2018 20:00	43361.83	3	5.6	0.01	0.01			8.55	1.54
9/18/2018 21:00	43361.88	3	4.73	0.01	0.01			8.55	1.54
9/18/2018 22:00	43361.92	3	4.64	0.01	0.01	10:00 PM		8.55	1.54
9/19/2018 1:00	43362.04	3	4.56	0.01	0.01			8.55	1.54
9/19/2018 4:00	43362.17	3	4.56	0.01	0.01			8.55	1.54
9/19/2018 6:00	43362.25	3	3.97	0.01	0.01	6:00 AM		8.55	1.51
9/19/2018 7:00	43362.29	3	7.28	0.01	0.01			8.55	1.54
9/19/2018 8:00	43362.33	3	3.7	0.18	0.01			8.55	1.54
9/19/2018 9:00	43362.38	3	4.21	0.14	0.01			8.35	1.54
9/19/2018 10:00	43362.42	5	4.1	0.26	0.01		10:20 AM	8.06	1.61
9/19/2018 11:00	43362.46	5	3.81	0.05	0.01			8.06	1.61
9/19/2018 12:00	43362.50	5	3.8	0.01	0.01	12:00 PM		8.06	1.61
9/19/2018 14:00	43362.58	5	4.13	0.1	0.01			8.06	1.61
9/19/2018 15:00	43362.63	5	4.2	0.06	0.01			8.06	1.61
9/19/2018 16:00	43362.67	5	3.84	0.01	0.01			8.06	1.61
9/19/2018 17:00	43362.71	5	4.57	0.01	0.01			8.06	1.61
9/19/2018 18:00	43362.75	5	4.3	0.03	0.01	6:00 PM		8.06	1.61
9/19/2018 19:00	43362.79	5	4.35	0.04	0.01			8.06	1.61
9/19/2018 20:00	43362.83	5	4.75	0.01	0.01			8.06	1.61
9/19/2018 21:00	43362.88	5	3.52	0.01	0.01			8.06	1.61
9/19/2018 22:00	43362.92	5	3.99	0.01	0.01			8.06	1.61
9/20/2018 0:00	43363.00	5	2.91	0.01	0.01			8.06	1.61
